REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,DKE2,S01B1,2015,0.036948406
REGION1,DKE2,S01B1,2016,0.036948406
REGION1,DKE2,S01B1,2017,0.036948406
REGION1,DKE2,S01B1,2018,0.036948406
REGION1,DKE2,S01B1,2019,0.036948406
REGION1,DKE2,S01B1,2020,0.036948406
REGION1,DKE2,S01B1,2021,0.036948406
REGION1,DKE2,S01B1,2022,0.036948406
REGION1,DKE2,S01B1,2023,0.036948406
REGION1,DKE2,S01B1,2024,0.036948406
REGION1,DKE2,S01B1,2025,0.036948406
REGION1,DKE2,S01B1,2026,0.036948406
REGION1,DKE2,S01B1,2027,0.036948406
REGION1,DKE2,S01B1,2028,0.036948406
REGION1,DKE2,S01B1,2029,0.036948406
REGION1,DKE2,S01B1,2030,0.036948406
REGION1,DKE2,S01B1,2031,0.036948406
REGION1,DKE2,S01B1,2032,0.036948406
REGION1,DKE2,S01B1,2033,0.036948406
REGION1,DKE2,S01B1,2034,0.036948406
REGION1,DKE2,S01B1,2035,0.036948406
REGION1,DKE2,S01B1,2036,0.036948406
REGION1,DKE2,S01B1,2037,0.036948406
REGION1,DKE2,S01B1,2038,0.036948406
REGION1,DKE2,S01B1,2039,0.036948406
REGION1,DKE2,S01B1,2040,0.036948406
REGION1,DKE2,S01B1,2041,0.036948406
REGION1,DKE2,S01B1,2042,0.036948406
REGION1,DKE2,S01B1,2043,0.036948406
REGION1,DKE2,S01B1,2044,0.036948406
REGION1,DKE2,S01B1,2045,0.036948406
REGION1,DKE2,S01B1,2046,0.036948406
REGION1,DKE2,S01B1,2047,0.036948406
REGION1,DKE2,S01B1,2048,0.036948406
REGION1,DKE2,S01B1,2049,0.036948406
REGION1,DKE2,S01B1,2050,0.036948406
REGION1,DKE2,S01B1,2051,0.036948406
REGION1,DKE2,S01B1,2052,0.036948406
REGION1,DKE2,S01B1,2053,0.036948406
REGION1,DKE2,S01B1,2054,0.036948406
REGION1,DKE2,S01B1,2055,0.036948406
REGION1,DKE2,S01B1,2056,0.036948406
REGION1,DKE2,S01B1,2057,0.036948406
REGION1,DKE2,S01B1,2058,0.036948406
REGION1,DKE2,S01B1,2059,0.036948406
REGION1,DKE2,S01B1,2060,0.036948406
REGION1,DKE2,S01B2,2015,0.134447827
REGION1,DKE2,S01B2,2016,0.134447827
REGION1,DKE2,S01B2,2017,0.134447827
REGION1,DKE2,S01B2,2018,0.134447827
REGION1,DKE2,S01B2,2019,0.134447827
REGION1,DKE2,S01B2,2020,0.134447827
REGION1,DKE2,S01B2,2021,0.134447827
REGION1,DKE2,S01B2,2022,0.134447827
REGION1,DKE2,S01B2,2023,0.134447827
REGION1,DKE2,S01B2,2024,0.134447827
REGION1,DKE2,S01B2,2025,0.134447827
REGION1,DKE2,S01B2,2026,0.134447827
REGION1,DKE2,S01B2,2027,0.134447827
REGION1,DKE2,S01B2,2028,0.134447827
REGION1,DKE2,S01B2,2029,0.134447827
REGION1,DKE2,S01B2,2030,0.134447827
REGION1,DKE2,S01B2,2031,0.134447827
REGION1,DKE2,S01B2,2032,0.134447827
REGION1,DKE2,S01B2,2033,0.134447827
REGION1,DKE2,S01B2,2034,0.134447827
REGION1,DKE2,S01B2,2035,0.134447827
REGION1,DKE2,S01B2,2036,0.134447827
REGION1,DKE2,S01B2,2037,0.134447827
REGION1,DKE2,S01B2,2038,0.134447827
REGION1,DKE2,S01B2,2039,0.134447827
REGION1,DKE2,S01B2,2040,0.134447827
REGION1,DKE2,S01B2,2041,0.134447827
REGION1,DKE2,S01B2,2042,0.134447827
REGION1,DKE2,S01B2,2043,0.134447827
REGION1,DKE2,S01B2,2044,0.134447827
REGION1,DKE2,S01B2,2045,0.134447827
REGION1,DKE2,S01B2,2046,0.134447827
REGION1,DKE2,S01B2,2047,0.134447827
REGION1,DKE2,S01B2,2048,0.134447827
REGION1,DKE2,S01B2,2049,0.134447827
REGION1,DKE2,S01B2,2050,0.134447827
REGION1,DKE2,S01B2,2051,0.134447827
REGION1,DKE2,S01B2,2052,0.134447827
REGION1,DKE2,S01B2,2053,0.134447827
REGION1,DKE2,S01B2,2054,0.134447827
REGION1,DKE2,S01B2,2055,0.134447827
REGION1,DKE2,S01B2,2056,0.134447827
REGION1,DKE2,S01B2,2057,0.134447827
REGION1,DKE2,S01B2,2058,0.134447827
REGION1,DKE2,S01B2,2059,0.134447827
REGION1,DKE2,S01B2,2060,0.134447827
REGION1,DKE2,S01B3,2015,0.021899204
REGION1,DKE2,S01B3,2016,0.021899204
REGION1,DKE2,S01B3,2017,0.021899204
REGION1,DKE2,S01B3,2018,0.021899204
REGION1,DKE2,S01B3,2019,0.021899204
REGION1,DKE2,S01B3,2020,0.021899204
REGION1,DKE2,S01B3,2021,0.021899204
REGION1,DKE2,S01B3,2022,0.021899204
REGION1,DKE2,S01B3,2023,0.021899204
REGION1,DKE2,S01B3,2024,0.021899204
REGION1,DKE2,S01B3,2025,0.021899204
REGION1,DKE2,S01B3,2026,0.021899204
REGION1,DKE2,S01B3,2027,0.021899204
REGION1,DKE2,S01B3,2028,0.021899204
REGION1,DKE2,S01B3,2029,0.021899204
REGION1,DKE2,S01B3,2030,0.021899204
REGION1,DKE2,S01B3,2031,0.021899204
REGION1,DKE2,S01B3,2032,0.021899204
REGION1,DKE2,S01B3,2033,0.021899204
REGION1,DKE2,S01B3,2034,0.021899204
REGION1,DKE2,S01B3,2035,0.021899204
REGION1,DKE2,S01B3,2036,0.021899204
REGION1,DKE2,S01B3,2037,0.021899204
REGION1,DKE2,S01B3,2038,0.021899204
REGION1,DKE2,S01B3,2039,0.021899204
REGION1,DKE2,S01B3,2040,0.021899204
REGION1,DKE2,S01B3,2041,0.021899204
REGION1,DKE2,S01B3,2042,0.021899204
REGION1,DKE2,S01B3,2043,0.021899204
REGION1,DKE2,S01B3,2044,0.021899204
REGION1,DKE2,S01B3,2045,0.021899204
REGION1,DKE2,S01B3,2046,0.021899204
REGION1,DKE2,S01B3,2047,0.021899204
REGION1,DKE2,S01B3,2048,0.021899204
REGION1,DKE2,S01B3,2049,0.021899204
REGION1,DKE2,S01B3,2050,0.021899204
REGION1,DKE2,S01B3,2051,0.021899204
REGION1,DKE2,S01B3,2052,0.021899204
REGION1,DKE2,S01B3,2053,0.021899204
REGION1,DKE2,S01B3,2054,0.021899204
REGION1,DKE2,S01B3,2055,0.021899204
REGION1,DKE2,S01B3,2056,0.021899204
REGION1,DKE2,S01B3,2057,0.021899204
REGION1,DKE2,S01B3,2058,0.021899204
REGION1,DKE2,S01B3,2059,0.021899204
REGION1,DKE2,S01B3,2060,0.021899204
REGION1,DKE2,S02B1,2015,0.019727216
REGION1,DKE2,S02B1,2016,0.019727216
REGION1,DKE2,S02B1,2017,0.019727216
REGION1,DKE2,S02B1,2018,0.019727216
REGION1,DKE2,S02B1,2019,0.019727216
REGION1,DKE2,S02B1,2020,0.019727216
REGION1,DKE2,S02B1,2021,0.019727216
REGION1,DKE2,S02B1,2022,0.019727216
REGION1,DKE2,S02B1,2023,0.019727216
REGION1,DKE2,S02B1,2024,0.019727216
REGION1,DKE2,S02B1,2025,0.019727216
REGION1,DKE2,S02B1,2026,0.019727216
REGION1,DKE2,S02B1,2027,0.019727216
REGION1,DKE2,S02B1,2028,0.019727216
REGION1,DKE2,S02B1,2029,0.019727216
REGION1,DKE2,S02B1,2030,0.019727216
REGION1,DKE2,S02B1,2031,0.019727216
REGION1,DKE2,S02B1,2032,0.019727216
REGION1,DKE2,S02B1,2033,0.019727216
REGION1,DKE2,S02B1,2034,0.019727216
REGION1,DKE2,S02B1,2035,0.019727216
REGION1,DKE2,S02B1,2036,0.019727216
REGION1,DKE2,S02B1,2037,0.019727216
REGION1,DKE2,S02B1,2038,0.019727216
REGION1,DKE2,S02B1,2039,0.019727216
REGION1,DKE2,S02B1,2040,0.019727216
REGION1,DKE2,S02B1,2041,0.019727216
REGION1,DKE2,S02B1,2042,0.019727216
REGION1,DKE2,S02B1,2043,0.019727216
REGION1,DKE2,S02B1,2044,0.019727216
REGION1,DKE2,S02B1,2045,0.019727216
REGION1,DKE2,S02B1,2046,0.019727216
REGION1,DKE2,S02B1,2047,0.019727216
REGION1,DKE2,S02B1,2048,0.019727216
REGION1,DKE2,S02B1,2049,0.019727216
REGION1,DKE2,S02B1,2050,0.019727216
REGION1,DKE2,S02B1,2051,0.019727216
REGION1,DKE2,S02B1,2052,0.019727216
REGION1,DKE2,S02B1,2053,0.019727216
REGION1,DKE2,S02B1,2054,0.019727216
REGION1,DKE2,S02B1,2055,0.019727216
REGION1,DKE2,S02B1,2056,0.019727216
REGION1,DKE2,S02B1,2057,0.019727216
REGION1,DKE2,S02B1,2058,0.019727216
REGION1,DKE2,S02B1,2059,0.019727216
REGION1,DKE2,S02B1,2060,0.019727216
REGION1,DKE2,S02B2,2015,0.073590079
REGION1,DKE2,S02B2,2016,0.073590079
REGION1,DKE2,S02B2,2017,0.073590079
REGION1,DKE2,S02B2,2018,0.073590079
REGION1,DKE2,S02B2,2019,0.073590079
REGION1,DKE2,S02B2,2020,0.073590079
REGION1,DKE2,S02B2,2021,0.073590079
REGION1,DKE2,S02B2,2022,0.073590079
REGION1,DKE2,S02B2,2023,0.073590079
REGION1,DKE2,S02B2,2024,0.073590079
REGION1,DKE2,S02B2,2025,0.073590079
REGION1,DKE2,S02B2,2026,0.073590079
REGION1,DKE2,S02B2,2027,0.073590079
REGION1,DKE2,S02B2,2028,0.073590079
REGION1,DKE2,S02B2,2029,0.073590079
REGION1,DKE2,S02B2,2030,0.073590079
REGION1,DKE2,S02B2,2031,0.073590079
REGION1,DKE2,S02B2,2032,0.073590079
REGION1,DKE2,S02B2,2033,0.073590079
REGION1,DKE2,S02B2,2034,0.073590079
REGION1,DKE2,S02B2,2035,0.073590079
REGION1,DKE2,S02B2,2036,0.073590079
REGION1,DKE2,S02B2,2037,0.073590079
REGION1,DKE2,S02B2,2038,0.073590079
REGION1,DKE2,S02B2,2039,0.073590079
REGION1,DKE2,S02B2,2040,0.073590079
REGION1,DKE2,S02B2,2041,0.073590079
REGION1,DKE2,S02B2,2042,0.073590079
REGION1,DKE2,S02B2,2043,0.073590079
REGION1,DKE2,S02B2,2044,0.073590079
REGION1,DKE2,S02B2,2045,0.073590079
REGION1,DKE2,S02B2,2046,0.073590079
REGION1,DKE2,S02B2,2047,0.073590079
REGION1,DKE2,S02B2,2048,0.073590079
REGION1,DKE2,S02B2,2049,0.073590079
REGION1,DKE2,S02B2,2050,0.073590079
REGION1,DKE2,S02B2,2051,0.073590079
REGION1,DKE2,S02B2,2052,0.073590079
REGION1,DKE2,S02B2,2053,0.073590079
REGION1,DKE2,S02B2,2054,0.073590079
REGION1,DKE2,S02B2,2055,0.073590079
REGION1,DKE2,S02B2,2056,0.073590079
REGION1,DKE2,S02B2,2057,0.073590079
REGION1,DKE2,S02B2,2058,0.073590079
REGION1,DKE2,S02B2,2059,0.073590079
REGION1,DKE2,S02B2,2060,0.073590079
REGION1,DKE2,S02B3,2015,0.007564934
REGION1,DKE2,S02B3,2016,0.007564934
REGION1,DKE2,S02B3,2017,0.007564934
REGION1,DKE2,S02B3,2018,0.007564934
REGION1,DKE2,S02B3,2019,0.007564934
REGION1,DKE2,S02B3,2020,0.007564934
REGION1,DKE2,S02B3,2021,0.007564934
REGION1,DKE2,S02B3,2022,0.007564934
REGION1,DKE2,S02B3,2023,0.007564934
REGION1,DKE2,S02B3,2024,0.007564934
REGION1,DKE2,S02B3,2025,0.007564934
REGION1,DKE2,S02B3,2026,0.007564934
REGION1,DKE2,S02B3,2027,0.007564934
REGION1,DKE2,S02B3,2028,0.007564934
REGION1,DKE2,S02B3,2029,0.007564934
REGION1,DKE2,S02B3,2030,0.007564934
REGION1,DKE2,S02B3,2031,0.007564934
REGION1,DKE2,S02B3,2032,0.007564934
REGION1,DKE2,S02B3,2033,0.007564934
REGION1,DKE2,S02B3,2034,0.007564934
REGION1,DKE2,S02B3,2035,0.007564934
REGION1,DKE2,S02B3,2036,0.007564934
REGION1,DKE2,S02B3,2037,0.007564934
REGION1,DKE2,S02B3,2038,0.007564934
REGION1,DKE2,S02B3,2039,0.007564934
REGION1,DKE2,S02B3,2040,0.007564934
REGION1,DKE2,S02B3,2041,0.007564934
REGION1,DKE2,S02B3,2042,0.007564934
REGION1,DKE2,S02B3,2043,0.007564934
REGION1,DKE2,S02B3,2044,0.007564934
REGION1,DKE2,S02B3,2045,0.007564934
REGION1,DKE2,S02B3,2046,0.007564934
REGION1,DKE2,S02B3,2047,0.007564934
REGION1,DKE2,S02B3,2048,0.007564934
REGION1,DKE2,S02B3,2049,0.007564934
REGION1,DKE2,S02B3,2050,0.007564934
REGION1,DKE2,S02B3,2051,0.007564934
REGION1,DKE2,S02B3,2052,0.007564934
REGION1,DKE2,S02B3,2053,0.007564934
REGION1,DKE2,S02B3,2054,0.007564934
REGION1,DKE2,S02B3,2055,0.007564934
REGION1,DKE2,S02B3,2056,0.007564934
REGION1,DKE2,S02B3,2057,0.007564934
REGION1,DKE2,S02B3,2058,0.007564934
REGION1,DKE2,S02B3,2059,0.007564934
REGION1,DKE2,S02B3,2060,0.007564934
REGION1,DKE2,S03B1,2015,0.075530999
REGION1,DKE2,S03B1,2016,0.075530999
REGION1,DKE2,S03B1,2017,0.075530999
REGION1,DKE2,S03B1,2018,0.075530999
REGION1,DKE2,S03B1,2019,0.075530999
REGION1,DKE2,S03B1,2020,0.075530999
REGION1,DKE2,S03B1,2021,0.075530999
REGION1,DKE2,S03B1,2022,0.075530999
REGION1,DKE2,S03B1,2023,0.075530999
REGION1,DKE2,S03B1,2024,0.075530999
REGION1,DKE2,S03B1,2025,0.075530999
REGION1,DKE2,S03B1,2026,0.075530999
REGION1,DKE2,S03B1,2027,0.075530999
REGION1,DKE2,S03B1,2028,0.075530999
REGION1,DKE2,S03B1,2029,0.075530999
REGION1,DKE2,S03B1,2030,0.075530999
REGION1,DKE2,S03B1,2031,0.075530999
REGION1,DKE2,S03B1,2032,0.075530999
REGION1,DKE2,S03B1,2033,0.075530999
REGION1,DKE2,S03B1,2034,0.075530999
REGION1,DKE2,S03B1,2035,0.075530999
REGION1,DKE2,S03B1,2036,0.075530999
REGION1,DKE2,S03B1,2037,0.075530999
REGION1,DKE2,S03B1,2038,0.075530999
REGION1,DKE2,S03B1,2039,0.075530999
REGION1,DKE2,S03B1,2040,0.075530999
REGION1,DKE2,S03B1,2041,0.075530999
REGION1,DKE2,S03B1,2042,0.075530999
REGION1,DKE2,S03B1,2043,0.075530999
REGION1,DKE2,S03B1,2044,0.075530999
REGION1,DKE2,S03B1,2045,0.075530999
REGION1,DKE2,S03B1,2046,0.075530999
REGION1,DKE2,S03B1,2047,0.075530999
REGION1,DKE2,S03B1,2048,0.075530999
REGION1,DKE2,S03B1,2049,0.075530999
REGION1,DKE2,S03B1,2050,0.075530999
REGION1,DKE2,S03B1,2051,0.075530999
REGION1,DKE2,S03B1,2052,0.075530999
REGION1,DKE2,S03B1,2053,0.075530999
REGION1,DKE2,S03B1,2054,0.075530999
REGION1,DKE2,S03B1,2055,0.075530999
REGION1,DKE2,S03B1,2056,0.075530999
REGION1,DKE2,S03B1,2057,0.075530999
REGION1,DKE2,S03B1,2058,0.075530999
REGION1,DKE2,S03B1,2059,0.075530999
REGION1,DKE2,S03B1,2060,0.075530999
REGION1,DKE2,S03B2,2015,0.341793254
REGION1,DKE2,S03B2,2016,0.341793254
REGION1,DKE2,S03B2,2017,0.341793254
REGION1,DKE2,S03B2,2018,0.341793254
REGION1,DKE2,S03B2,2019,0.341793254
REGION1,DKE2,S03B2,2020,0.341793254
REGION1,DKE2,S03B2,2021,0.341793254
REGION1,DKE2,S03B2,2022,0.341793254
REGION1,DKE2,S03B2,2023,0.341793254
REGION1,DKE2,S03B2,2024,0.341793254
REGION1,DKE2,S03B2,2025,0.341793254
REGION1,DKE2,S03B2,2026,0.341793254
REGION1,DKE2,S03B2,2027,0.341793254
REGION1,DKE2,S03B2,2028,0.341793254
REGION1,DKE2,S03B2,2029,0.341793254
REGION1,DKE2,S03B2,2030,0.341793254
REGION1,DKE2,S03B2,2031,0.341793254
REGION1,DKE2,S03B2,2032,0.341793254
REGION1,DKE2,S03B2,2033,0.341793254
REGION1,DKE2,S03B2,2034,0.341793254
REGION1,DKE2,S03B2,2035,0.341793254
REGION1,DKE2,S03B2,2036,0.341793254
REGION1,DKE2,S03B2,2037,0.341793254
REGION1,DKE2,S03B2,2038,0.341793254
REGION1,DKE2,S03B2,2039,0.341793254
REGION1,DKE2,S03B2,2040,0.341793254
REGION1,DKE2,S03B2,2041,0.341793254
REGION1,DKE2,S03B2,2042,0.341793254
REGION1,DKE2,S03B2,2043,0.341793254
REGION1,DKE2,S03B2,2044,0.341793254
REGION1,DKE2,S03B2,2045,0.341793254
REGION1,DKE2,S03B2,2046,0.341793254
REGION1,DKE2,S03B2,2047,0.341793254
REGION1,DKE2,S03B2,2048,0.341793254
REGION1,DKE2,S03B2,2049,0.341793254
REGION1,DKE2,S03B2,2050,0.341793254
REGION1,DKE2,S03B2,2051,0.341793254
REGION1,DKE2,S03B2,2052,0.341793254
REGION1,DKE2,S03B2,2053,0.341793254
REGION1,DKE2,S03B2,2054,0.341793254
REGION1,DKE2,S03B2,2055,0.341793254
REGION1,DKE2,S03B2,2056,0.341793254
REGION1,DKE2,S03B2,2057,0.341793254
REGION1,DKE2,S03B2,2058,0.341793254
REGION1,DKE2,S03B2,2059,0.341793254
REGION1,DKE2,S03B2,2060,0.341793254
REGION1,DKE2,S03B3,2015,0.0550981
REGION1,DKE2,S03B3,2016,0.0550981
REGION1,DKE2,S03B3,2017,0.0550981
REGION1,DKE2,S03B3,2018,0.0550981
REGION1,DKE2,S03B3,2019,0.0550981
REGION1,DKE2,S03B3,2020,0.0550981
REGION1,DKE2,S03B3,2021,0.0550981
REGION1,DKE2,S03B3,2022,0.0550981
REGION1,DKE2,S03B3,2023,0.0550981
REGION1,DKE2,S03B3,2024,0.0550981
REGION1,DKE2,S03B3,2025,0.0550981
REGION1,DKE2,S03B3,2026,0.0550981
REGION1,DKE2,S03B3,2027,0.0550981
REGION1,DKE2,S03B3,2028,0.0550981
REGION1,DKE2,S03B3,2029,0.0550981
REGION1,DKE2,S03B3,2030,0.0550981
REGION1,DKE2,S03B3,2031,0.0550981
REGION1,DKE2,S03B3,2032,0.0550981
REGION1,DKE2,S03B3,2033,0.0550981
REGION1,DKE2,S03B3,2034,0.0550981
REGION1,DKE2,S03B3,2035,0.0550981
REGION1,DKE2,S03B3,2036,0.0550981
REGION1,DKE2,S03B3,2037,0.0550981
REGION1,DKE2,S03B3,2038,0.0550981
REGION1,DKE2,S03B3,2039,0.0550981
REGION1,DKE2,S03B3,2040,0.0550981
REGION1,DKE2,S03B3,2041,0.0550981
REGION1,DKE2,S03B3,2042,0.0550981
REGION1,DKE2,S03B3,2043,0.0550981
REGION1,DKE2,S03B3,2044,0.0550981
REGION1,DKE2,S03B3,2045,0.0550981
REGION1,DKE2,S03B3,2046,0.0550981
REGION1,DKE2,S03B3,2047,0.0550981
REGION1,DKE2,S03B3,2048,0.0550981
REGION1,DKE2,S03B3,2049,0.0550981
REGION1,DKE2,S03B3,2050,0.0550981
REGION1,DKE2,S03B3,2051,0.0550981
REGION1,DKE2,S03B3,2052,0.0550981
REGION1,DKE2,S03B3,2053,0.0550981
REGION1,DKE2,S03B3,2054,0.0550981
REGION1,DKE2,S03B3,2055,0.0550981
REGION1,DKE2,S03B3,2056,0.0550981
REGION1,DKE2,S03B3,2057,0.0550981
REGION1,DKE2,S03B3,2058,0.0550981
REGION1,DKE2,S03B3,2059,0.0550981
REGION1,DKE2,S03B3,2060,0.0550981
REGION1,DKE2,S04B1,2015,0.021551843
REGION1,DKE2,S04B1,2016,0.021551843
REGION1,DKE2,S04B1,2017,0.021551843
REGION1,DKE2,S04B1,2018,0.021551843
REGION1,DKE2,S04B1,2019,0.021551843
REGION1,DKE2,S04B1,2020,0.021551843
REGION1,DKE2,S04B1,2021,0.021551843
REGION1,DKE2,S04B1,2022,0.021551843
REGION1,DKE2,S04B1,2023,0.021551843
REGION1,DKE2,S04B1,2024,0.021551843
REGION1,DKE2,S04B1,2025,0.021551843
REGION1,DKE2,S04B1,2026,0.021551843
REGION1,DKE2,S04B1,2027,0.021551843
REGION1,DKE2,S04B1,2028,0.021551843
REGION1,DKE2,S04B1,2029,0.021551843
REGION1,DKE2,S04B1,2030,0.021551843
REGION1,DKE2,S04B1,2031,0.021551843
REGION1,DKE2,S04B1,2032,0.021551843
REGION1,DKE2,S04B1,2033,0.021551843
REGION1,DKE2,S04B1,2034,0.021551843
REGION1,DKE2,S04B1,2035,0.021551843
REGION1,DKE2,S04B1,2036,0.021551843
REGION1,DKE2,S04B1,2037,0.021551843
REGION1,DKE2,S04B1,2038,0.021551843
REGION1,DKE2,S04B1,2039,0.021551843
REGION1,DKE2,S04B1,2040,0.021551843
REGION1,DKE2,S04B1,2041,0.021551843
REGION1,DKE2,S04B1,2042,0.021551843
REGION1,DKE2,S04B1,2043,0.021551843
REGION1,DKE2,S04B1,2044,0.021551843
REGION1,DKE2,S04B1,2045,0.021551843
REGION1,DKE2,S04B1,2046,0.021551843
REGION1,DKE2,S04B1,2047,0.021551843
REGION1,DKE2,S04B1,2048,0.021551843
REGION1,DKE2,S04B1,2049,0.021551843
REGION1,DKE2,S04B1,2050,0.021551843
REGION1,DKE2,S04B1,2051,0.021551843
REGION1,DKE2,S04B1,2052,0.021551843
REGION1,DKE2,S04B1,2053,0.021551843
REGION1,DKE2,S04B1,2054,0.021551843
REGION1,DKE2,S04B1,2055,0.021551843
REGION1,DKE2,S04B1,2056,0.021551843
REGION1,DKE2,S04B1,2057,0.021551843
REGION1,DKE2,S04B1,2058,0.021551843
REGION1,DKE2,S04B1,2059,0.021551843
REGION1,DKE2,S04B1,2060,0.021551843
REGION1,DKE2,S04B2,2015,0.080879438
REGION1,DKE2,S04B2,2016,0.080879438
REGION1,DKE2,S04B2,2017,0.080879438
